id,amount,date,category
352787,8193.9,2023-07-20,health
352827,19662.7,2023-06-26,food
352858,27791.8,2023-01-02,travel
352929,6857.76,2023-10-03,health
353196,8651.46,2023-02-17,transfer
353254,9623.6,2023-08-12,services
353287,21402.5,2023-03-31,shopping
353310,12516.4,2023-06-07,health
353354,15389.6,2023-01-14,shopping
353539,20401,2023-07-07,food
353759,4675,2023-07-07,services
353855,18337.5,2023-04-13,education
353994,5075.28,2023-01-31,shopping
354004,15538.9,2024-01-10,health
354043,5179.5,2023-06-27,transfer
354184,20053.3,2023-11-09,health
354219,4796.38,2023-03-23,shopping
354353,19211.7,2023-08-25,education
354771,15830.8,2023-02-02,services
354773,12345.2,2023-03-07,shopping
354873,5332.62,2023-09-05,shopping
355159,20041.5,2024-01-17,health
355269,7353.84,2023-05-18,health
355354,16264.3,2024-01-23,food
355399,4512.31,2024-01-17,services
355407,25590.2,2023-10-22,shopping
355450,6576.62,2023-12-19,health
355458,20348.7,2023-12-08,education
355617,24585.6,2023-11-04,services
355626,9130.16,2023-08-03,food
356702,12672.6,2023-05-04,food
356918,4920.74,2023-09-26,transfer
357074,17411.5,2023-10-15,travel
357122,4309.76,2023-09-13,shopping
357629,6388.08,2023-01-19,transfer
357644,14178.1,2023-12-31,transfer
357714,6362.26,2023-04-03,shopping
357830,5832.9,2023-05-28,transfer
357945,6039,2023-07-08,services
358054,9274.08,2023-09-08,travel
358430,4341.68,2023-02-14,food
358563,6554.7,2023-01-15,shopping
358612,11310.6,2023-03-02,services
358782,22901.8,2023-10-31,education
358831,9511.32,2023-06-06,health
358880,4654.2,2023-09-13,transfer
359101,4674.11,2023-11-18,food
359173,5773.61,2023-10-23,education
359177,15468.3,2023-12-02,shopping
359201,8747.06,2023-11-21,education
359587,4632.48,2023-10-14,transfer
359900,13839.7,2023-06-15,health
360345,4150.41,2023-03-25,shopping
360404,13118,2023-02-18,transfer
360463,9343.63,2023-05-07,services
360605,5266.62,2023-07-20,services
360693,12921.4,2023-10-01,travel
360829,6132.8,2023-07-31,food
361286,9432.06,2023-07-11,health
361654,18869,2023-09-07,transfer
361696,6336.96,2023-06-23,shopping
362126,8384.74,2023-07-12,services
362385,4559.7,2023-12-22,shopping
362736,4844.4,2023-12-26,transfer
362989,5442.58,2023-06-09,services
363111,9768.48,2023-08-27,transfer
363131,6443.66,2023-07-21,shopping
363163,22429.4,2023-01-20,education
363303,9887.02,2023-02-05,shopping
363375,6742.62,2023-02-03,services
363398,6791.5,2023-05-03,travel
363424,5130.38,2023-04-14,food
363451,22596.5,2023-07-12,transfer
363508,4822.61,2023-11-07,health
363704,36086.7,2023-09-09,shopping
363705,5822.74,2023-05-16,food
363837,28156.2,2023-05-16,education
364092,13159.8,2023-03-05,health
364295,52042.9,2023-04-20,health
364354,8792.29,2023-03-02,shopping
364753,20966,2023-06-18,health
364787,20234.3,2023-11-24,shopping
364998,13759.5,2023-09-25,food
365454,11050.1,2023-10-31,services
365751,23728,2023-11-02,education
365888,4633.68,2023-02-05,transfer
365936,31174,2023-08-30,education
365957,8341.4,2023-03-06,food
366054,6809.35,2023-12-06,services
366183,21576.4,2023-02-11,transfer
366432,15434.4,2023-08-07,services
367383,18757.3,2024-01-28,transfer
367837,3987.82,2023-06-27,services
367942,13826.8,2023-06-26,transfer
367960,14150,2023-09-15,travel
368132,22423.2,2023-01-27,health
368226,5562,2023-12-14,food
368483,8280.58,2024-01-15,transfer
368907,5130.19,2024-01-13,services
369828,5962.4,2023-12-22,travel
369870,7337.64,2023-03-16,health
369907,5050.5,2024-01-13,shopping
369987,5294.55,2023-06-26,travel
370468,26030.4,2023-12-08,services
370525,7568.86,2024-01-19,education
370571,31846.2,2023-12-26,travel
370699,16816.4,2023-06-30,education
370941,5550.87,2023-05-01,food
371346,6686.16,2024-01-07,shopping
371370,5878.09,2023-05-11,services
371677,25944.4,2023-05-21,shopping
371692,4058,2023-11-30,health
371745,6996.39,2023-05-14,shopping
371791,9120.02,2023-12-01,education
371912,24965.4,2023-03-01,shopping
372276,7463.56,2023-07-06,food
372378,23540.4,2023-08-31,education
372527,27873,2023-12-06,travel
372762,12192.2,2024-02-02,food
372766,20839.5,2023-07-20,food
372904,7923.79,2023-07-03,transfer
372929,38875.3,2024-01-30,travel
373131,5121.73,2023-01-22,education
373392,16413,2023-10-08,travel
373412,81056.3,2023-08-01,services
373597,13957.8,2023-05-28,travel
373598,13036.9,2023-12-11,education
373696,9768.36,2023-07-13,shopping
373827,10384.5,2023-06-12,health
373871,16944.3,2023-06-05,shopping
373947,32007.8,2023-02-04,education
374067,4051.84,2023-01-23,travel
374127,27236.7,2023-01-20,shopping
374444,16285.7,2023-02-17,education
374599,24108.5,2023-07-19,transfer
374913,20451,2023-06-17,travel
375073,44253.8,2023-01-01,food
375269,5252.19,2023-01-14,shopping
375422,9656.01,2023-04-14,education
375744,16552.4,2023-07-03,education
375939,7624,2023-10-15,education
375943,27799.2,2023-03-14,transfer
376090,55333.4,2023-01-14,travel
376279,14515.8,2024-02-01,health
376412,8559.21,2023-05-22,education
376521,18244.8,2023-09-01,services
376585,7680.24,2023-01-18,food
376613,12274.4,2023-04-22,education
376656,5645.7,2023-10-17,transfer
376680,9430.72,2024-01-13,education
376694,6152.64,2023-10-28,travel
376881,9916.45,2023-05-14,food
377411,28080.4,2024-01-29,travel
377432,16163.8,2024-01-09,travel
377593,32750.5,2023-05-20,health
377847,18812.7,2023-07-17,education
378034,12765.5,2023-12-14,shopping
378194,37383.8,2023-02-03,travel
378376,4083.52,2023-06-26,travel
378469,33628.5,2023-03-24,health
378689,4103.05,2024-01-24,transfer
378868,15835.7,2024-01-13,shopping
379007,15675.6,2024-01-05,food
379146,23673.4,2023-07-28,travel
379293,13687,2023-12-12,health
379345,12603.6,2024-02-02,health
379594,37976.2,2023-03-03,shopping
379648,11940.3,2023-01-28,food
379768,5279.12,2023-01-17,food
379782,13700.5,2023-04-17,transfer
379784,21572,2023-04-17,education
380006,11867.4,2023-04-10,services
380463,10168.7,2023-03-18,health
380620,10504.3,2024-01-26,food
380703,9641.1,2023-01-06,shopping
380724,20999,2023-07-07,transfer
380825,15636.9,2023-06-26,shopping
380857,15346.7,2023-07-26,health
380936,11868.6,2023-12-03,shopping
381035,22509.4,2023-05-03,services
381146,11279.9,2023-11-14,travel
381186,7999.56,2023-03-09,services
381262,3967.5,2023-08-14,education
381480,14362.3,2023-04-17,travel
381601,17190,2023-04-20,food
381723,21722.6,2023-11-25,health
382056,7980.51,2023-04-04,transfer
382156,4214.34,2023-08-03,health
382254,6691.04,2023-01-18,transfer
382264,5262.96,2023-07-07,shopping
382392,12207,2023-09-05,food
382418,8787.46,2023-09-06,travel
382505,13246.4,2023-01-26,transfer
382578,5582.8,2023-02-13,food
382592,5395.12,2023-06-11,food
382599,6240.75,2023-05-04,health
382674,5580.26,2023-03-14,transfer
382791,5485.4,2024-01-19,food
382920,33394.6,2023-10-15,food
382928,7892.46,2023-01-03,travel
383068,5262.6,2023-09-24,food
383342,5418.98,2023-08-14,transfer
383358,48093.8,2023-01-17,transfer
383680,6903.68,2023-01-07,food
383772,29484.8,2024-01-20,food
383819,16291.2,2023-11-03,education
383858,5496.96,2023-12-27,education
383964,17677.6,2023-03-07,transfer
384061,9733.62,2023-08-21,transfer
384718,17385.6,2023-05-02,education
384744,16525,2023-05-15,food
385148,7946.07,2023-01-06,travel
385165,11866.2,2024-01-20,transfer
385177,11061.6,2023-10-11,travel
385371,11049.6,2023-07-10,travel
385524,7039.62,2023-03-04,food
385536,4802.7,2023-01-30,travel
385566,4076.22,2023-10-27,travel
385684,36599.6,2023-06-24,transfer
385703,11644.3,2023-01-26,shopping
385819,4703.34,2023-07-25,travel
385952,5300.26,2023-09-23,education
385958,14759.4,2023-06-22,services
386050,10820.5,2023-04-29,travel
386448,6264.8,2023-07-04,services
386488,118439,2023-05-08,shopping
386492,8806,2023-04-01,services
386583,18643.5,2023-04-01,travel
387008,14129.6,2023-05-06,transfer
387043,19859,2023-06-02,health
387056,19848.8,2023-08-22,food
387063,5375.04,2023-12-16,services
387155,6230.84,2023-04-12,education
387168,6910.2,2023-12-26,food
387307,5077.38,2023-02-18,shopping
387436,12617.7,2023-07-29,shopping
387517,4456.28,2023-08-06,food
387651,5668.84,2023-11-23,education
388020,11258.4,2023-11-19,health
388064,43029.1,2023-03-11,travel
388127,7318.8,2023-11-15,services
388356,12965.8,2023-12-23,travel
388832,6076.2,2023-10-12,health
388852,12596.6,2024-01-22,health
388942,16609.9,2023-01-16,shopping
389055,12410.8,2023-09-03,shopping
389058,6534.67,2023-05-26,services
389059,8121.69,2023-03-28,travel
389381,4238.28,2023-09-12,food
389869,4897.06,2023-03-12,transfer
389894,30543.7,2023-04-29,shopping
389980,5921.63,2023-11-16,food
390094,12755.5,2023-12-05,services
390188,24416.6,2024-01-02,shopping
390270,17381,2023-08-09,services
390546,8852.1,2023-05-03,services
390617,4811.85,2023-09-07,travel
390811,7064.45,2023-06-26,services
390979,7290.9,2023-09-22,health
390994,21484.8,2023-10-27,travel
391026,6811.2,2023-01-16,food
391735,5156.4,2023-10-24,travel
392125,14131.5,2023-10-02,shopping
392260,9291,2024-01-17,education
392282,7693.8,2023-01-01,food
392311,7199.43,2023-10-31,food
392560,30156.9,2023-04-02,transfer
392731,5795.9,2023-07-27,education
392755,5419.5,2023-01-27,food
392766,25705,2023-02-03,education
392806,9911.7,2023-02-16,education
392810,16045,2023-10-17,health
392844,9305.2,2023-01-09,education
392855,6984.49,2024-01-30,education
393301,14091.6,2023-07-16,transfer
393577,13361.2,2023-08-08,health
394164,16120.4,2023-07-10,transfer
394229,6815.5,2023-07-11,food
394446,13877.1,2023-09-24,food
394914,7000.29,2023-07-14,services
395062,13225,2023-05-28,transfer
395160,4797.6,2023-03-30,services
395517,16099.4,2023-09-01,travel
395748,11019.5,2023-03-13,education
395761,4499.93,2023-11-17,food
395897,7683.98,2023-07-22,transfer
395905,9146.39,2023-08-18,education
395917,6404.2,2023-06-17,food
396475,7786.42,2023-03-16,health
396533,15360.9,2024-01-08,health
396684,4464.3,2024-01-03,education
397298,16667.7,2023-06-09,travel
397412,9593.6,2023-08-15,education
397492,8122.68,2023-11-14,services
397524,4759.48,2023-02-17,education
397835,4811.86,2023-06-12,shopping
398037,6381.72,2024-01-11,food
398139,11881.2,2023-05-25,transfer
398427,4553.6,2023-11-18,transfer
398746,6713.28,2023-06-13,health
398906,4472.3,2023-10-05,food
398920,22609.9,2023-09-08,shopping
399145,19495.4,2023-11-05,transfer
399292,7507.67,2023-12-31,travel
399516,11898,2023-07-31,travel
399644,12217.6,2023-12-10,transfer
399727,24426.9,2023-07-18,shopping
400206,4299.05,2023-12-16,shopping
400495,6125.99,2023-12-15,education
400693,5647.53,2023-08-09,education
400832,7135.68,2023-09-30,travel
400866,20299.4,2023-03-20,shopping
400954,20632,2023-10-16,education
400963,11890.6,2023-04-16,health
401059,9135.3,2024-01-10,transfer
401561,17659.3,2023-11-01,education
401694,5831.9,2024-01-17,health
402309,5315.52,2023-11-21,shopping
402311,4344.48,2023-10-04,food
402673,6331.81,2023-06-26,services
402718,12929.8,2023-05-06,health
402737,6781.84,2023-01-17,travel
403020,18172,2023-07-10,education
403171,14942.9,2023-09-12,shopping
403209,11084.8,2023-03-29,travel
403220,11936.5,2023-08-23,travel
403920,12131.5,2023-09-17,travel
404035,6383.62,2023-10-19,services
404036,8221.54,2023-07-15,education
404090,16130.2,2023-11-29,services
404091,12260.8,2024-01-05,health
404355,4897.2,2023-02-24,health
404603,8105.26,2023-01-03,transfer
404737,6685.8,2024-01-14,shopping
405206,14087.3,2023-02-10,shopping
405265,5915.7,2023-01-31,food
405320,13972,2023-02-09,travel
405354,5946.85,2024-01-30,food
405474,4197.9,2023-08-09,shopping
405550,11311.1,2023-03-24,education
405638,22145.4,2023-12-31,education
405828,8196.12,2023-01-24,health
405839,25683,2023-04-05,shopping
405954,14461.6,2024-02-04,services
406325,6598.55,2024-01-11,education
406437,5568.62,2023-10-21,travel
406470,8059.23,2023-09-06,health
406789,8022.6,2023-12-08,education
406924,5420.1,2023-07-09,food
406950,8589.68,2023-12-16,travel
406973,26214.2,2023-12-14,food
407187,13187.9,2023-02-13,transfer
407240,14184.3,2023-06-02,food
407726,30515.5,2023-10-05,shopping
408357,10308.5,2023-03-13,travel
409110,14857.3,2023-02-10,services
409288,14373.3,2023-02-07,education
409291,10529.6,2023-09-14,transfer
409440,13512.5,2023-09-23,food
409848,7172.55,2023-06-25,food
409925,11948.9,2023-11-19,food
410036,12485.5,2023-06-12,services
410071,15500.6,2023-06-06,shopping
410141,52423.4,2023-03-16,services
410151,6068.4,2023-07-31,health
410244,4978.74,2023-10-17,health
410394,9942.72,2023-05-20,education
410601,4268.43,2023-05-18,health
410650,6965.24,2023-07-14,transfer
410851,15317.1,2024-01-12,education
410954,48684.5,2023-02-26,travel
411058,4796.4,2023-09-23,education
411062,8255.61,2023-03-13,food
411118,7806.54,2023-03-04,health
411193,18544.3,2024-01-28,health
411270,13375,2023-01-17,transfer
411314,5704.4,2023-03-13,food
411400,12968.3,2023-03-29,food
411523,5565.48,2023-06-30,education
411616,4268.8,2023-07-30,food
412252,6314.22,2023-04-10,transfer
412401,16276.8,2023-10-28,education
412509,6996.96,2023-08-01,health
412554,22490.3,2023-02-28,shopping
412673,7729.2,2023-06-28,shopping
412686,9830.1,2023-11-07,travel
412809,15417.6,2023-07-15,travel
412993,7286.76,2023-11-23,food
413026,5277.09,2023-05-30,services
413197,18336.1,2023-02-04,services
413291,4126.7,2023-05-30,services
413353,12812.8,2024-02-04,education
413662,16321.2,2023-12-26,health
413776,5162.6,2023-10-23,shopping
414486,6566.75,2023-12-20,transfer
414687,8022.5,2023-04-01,services
414698,4069.12,2023-10-26,travel
414963,36053.2,2023-04-02,education
415063,11318.1,2023-06-02,shopping
415329,13695.2,2023-03-06,transfer
415343,4577.28,2024-01-01,food
415390,4928,2023-05-05,services
415583,14219.5,2023-05-07,food
415626,13552.7,2023-07-08,health
415921,6505.25,2023-05-20,transfer
415929,6489.58,2023-02-11,education
416008,5277.16,2023-07-18,services
416098,5154.72,2023-04-17,food
416204,6048.2,2023-09-22,food
416229,15238.6,2023-04-17,education
416246,5395.92,2023-09-20,services
416365,6821.4,2023-11-14,health
416374,10425,2023-05-21,education
416389,7961.78,2023-02-21,education
416480,7105.81,2023-03-12,travel
416608,4819.36,2023-04-26,education
416658,25390.3,2023-08-03,food
416678,7402.8,2023-11-17,education
417157,20779.3,2023-12-12,education
417405,5083.07,2023-06-27,services
417953,12783.1,2023-09-01,services
418271,14202.9,2023-09-01,education
418367,10742.2,2023-09-05,travel
418683,6205.08,2023-05-25,travel
418827,9267.28,2023-12-08,health
418902,22714,2023-06-20,services
419052,14194.2,2023-08-27,education
419158,4876.08,2023-04-24,health
419516,9464.64,2023-10-03,transfer
419769,4310.04,2023-02-07,education
420300,6240.78,2023-02-11,travel
420388,11453.4,2023-12-10,education
420586,25304.2,2023-09-10,shopping
420709,7068.88,2023-03-28,health
420747,8766.6,2023-11-17,food
421028,8461.92,2023-04-30,transfer
421036,4898.25,2023-06-06,transfer
421092,26261.4,2023-03-29,services
421267,4690.7,2023-11-16,travel
421676,4068.54,2023-01-01,transfer
421792,29601.5,2023-03-13,transfer
421815,5951.94,2023-10-26,food
421891,21173.1,2023-10-19,shopping
422266,9730.56,2023-05-27,services
422384,4553.62,2023-09-24,health
422511,7299.04,2023-12-30,food
422549,5030.98,2023-07-22,services
422614,22788.4,2023-11-09,transfer
422666,9733.85,2023-08-04,services
422844,5075.98,2023-09-26,shopping
422996,10355.4,2023-03-24,health
423242,9320.57,2023-05-14,food
423842,35594.8,2023-01-19,education
423976,4071.89,2023-12-06,food
424000,18798.4,2023-08-05,health
424052,15380.8,2023-04-17,education
424115,4229.55,2023-10-02,health
424237,39445.8,2023-04-17,health
424418,10082,2023-07-09,services
424445,6198,2023-06-27,health
424656,5692.89,2023-06-17,travel
424750,7021.56,2023-12-16,shopping
424993,16512.5,2023-02-04,health
425057,6323.04,2023-01-30,shopping
425863,30231.7,2023-01-30,education
425873,4212.09,2023-06-20,travel
426058,14711.1,2023-05-22,education
426065,31307.4,2023-01-15,food
426243,5866.4,2023-06-20,services
426710,8414.93,2024-01-18,travel
426751,24677.3,2023-03-07,shopping
426910,26646.1,2023-07-15,education
427091,9509.12,2023-08-07,food
427408,6693.3,2023-07-26,services
427474,6561,2023-09-12,services
427499,5258.04,2023-02-01,services
427523,8496.15,2023-12-12,shopping
427537,5763.46,2023-05-17,shopping
427613,16042,2023-02-21,transfer
427843,10385.1,2023-04-12,food
427849,14430,2023-01-02,education
427881,33625.6,2024-02-05,food
427994,7170,2023-10-30,shopping
428556,4191.08,2023-12-17,education
429066,12046.6,2023-08-19,travel
429566,21429.9,2023-09-20,food
429874,11786.5,2023-01-31,services
429960,8792.16,2024-01-16,health
430073,8170,2023-08-29,food
430152,4647.35,2023-12-01,education
430248,4577.1,2023-12-15,shopping
430544,35839.9,2023-07-21,health
430802,8181.2,2024-01-10,services
430938,12443.8,2023-12-31,food
431072,4957.26,2024-02-01,education
431833,27258.5,2023-11-16,transfer
432049,5335.01,2023-07-09,transfer
432185,6789.83,2023-05-09,shopping
432189,12394.5,2023-12-16,shopping
